"State","District","ROWID","Country","State.LGD.Code","District.LGD.Code","Ground.Water.Station.Name","Ground.Water.Station.Latitude","Ground.Water.Station.Longitude","SourceYear","Amount.of.Arsenic","Amount.of.carbonate","Amount.of.Calcium","Amount.of.Chloride","Amount.of.Electrical.Conductivity","Amount.of.Fluorine","Amount.of.Iron","Amount.of.Hydrogencarbonate","Amount.of.Potassium","Amount.of.Magnesium","Amount.of.Nitrate","Amount.of.Sodium","Percentage.of.Sodium","Amount.of.Phosphate.Ion","Amount.of.Residual.Sodium.Carbonate","Amount.of.Sodium.absorption.ratio","Amount.of.Sulfate","Amount.of.Silicon.dioxide","Amount.of.Hardness.Total","Amount.of.Alkalinity.Total","Amount.of.Total.Dissolved.Solids","Amount.of.Potential.of.Hydrogen","YearCode","Year","district_year","sdp","Gini","NO. OF SEATS","Winning_Margin","sdp_numeric","Deaths","Factories","States","No..of.Political.Parties","Politicalparties_seat","sdp_2","sdp_3","Gini_state"
"UTTAR PRADESH","Budaun",445096,"India",9,133,"Sahaswan","28.075","78.74722222",2018,NA,NA,14,7,305,0.39,NA,116,3,7.2,NA,20,NA,NA,NA,NA,5,62,65,NA,NA,8.2,2018,"Calendar Year (Jan - Dec), 2018","Budaun2018",949184,0.22,80,9.895833333,949184,944596,14867,"Uttar Pradesh",754,9.425,900950265856,855167577146261504,0.363
"UTTAR PRADESH","Budaun",444237,"India",9,133,"Rajpura1","28.34583333","78.375",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Budaun2018",949184,0.22,80,9.895833333,949184,944596,14867,"Uttar Pradesh",754,9.425,900950265856,855167577146261504,0.363
"UTTAR PRADESH","Bulandshahr",442376,"India",9,134,"Pahasu","28.17333333","78.11333333",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bulandshahr2018",949184,0.26,80,9.895833333,949184,944596,14867,"Uttar Pradesh",754,9.425,900950265856,855167577146261504,0.363
"UTTAR PRADESH","Bulandshahr",441388,"India",9,134,"Nandpur","28.16333333","78.36666667",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bulandshahr2018",949184,0.26,80,9.895833333,949184,944596,14867,"Uttar Pradesh",754,9.425,900950265856,855167577146261504,0.363
"UTTAR PRADESH","Bulandshahr",437385,"India",9,134,"Khurja1","28.45","77.88888889",2018,NA,NA,62,42.54,692,0.64,NA,418.46,7,48.72,6,120,NA,NA,NA,NA,39.72,32,203,NA,NA,8.2,2018,"Calendar Year (Jan - Dec), 2018","Bulandshahr2018",949184,0.26,80,9.895833333,949184,944596,14867,"Uttar Pradesh",754,9.425,900950265856,855167577146261504,0.363
"UTTAR PRADESH","Bulandshahr",446340,"India",9,134,"Sikandrabad","28.45","77.69583333",2018,NA,NA,81.2,233.97,1258,0.28,NA,292.8,8,89.52,32,107,NA,NA,NA,NA,47.43,36,373,NA,NA,8.08,2018,"Calendar Year (Jan - Dec), 2018","Bulandshahr2018",949184,0.26,80,9.895833333,949184,944596,14867,"Uttar Pradesh",754,9.425,900950265856,855167577146261504,0.363
"UTTAR PRADESH","Bulandshahr",437384,"India",9,134,"Khurja","28.25","77.85694444",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bulandshahr2018",949184,0.26,80,9.895833333,949184,944596,14867,"Uttar Pradesh",754,9.425,900950265856,855167577146261504,0.363
"UTTAR PRADESH","Bulandshahr",447191,"India",9,134,"Tajpur1","28.525","77.79166667",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bulandshahr2018",949184,0.26,80,9.895833333,949184,944596,14867,"Uttar Pradesh",754,9.425,900950265856,855167577146261504,0.363
"UTTAR PRADESH","Bulandshahr",448354,"India",9,134,"Unchagaon","28.48333333","78.15",2018,NA,NA,54,21.27,305,0.42,NA,125.66,3,34.8,NA,2,NA,NA,NA,NA,15.63,17,145,NA,NA,8.15,2018,"Calendar Year (Jan - Dec), 2018","Bulandshahr2018",949184,0.26,80,9.895833333,949184,944596,14867,"Uttar Pradesh",754,9.425,900950265856,855167577146261504,0.363
"UTTAR PRADESH","Bulandshahr",435034,"India",9,134,"Jargawan","28.13833333","78.425",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bulandshahr2018",949184,0.26,80,9.895833333,949184,944596,14867,"Uttar Pradesh",754,9.425,900950265856,855167577146261504,0.363
"UTTAR PRADESH","Bulandshahr",448248,"India",9,134,"Ugrasan nagla","28.68333333","77.9375",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bulandshahr2018",949184,0.26,80,9.895833333,949184,944596,14867,"Uttar Pradesh",754,9.425,900950265856,855167577146261504,0.363
"UTTAR PRADESH","Bulandshahr",426636,"India",9,134,"Anup Shahar","28.39166667","78.26666667",2018,NA,NA,33.6,7.09,420,0.95,NA,298.9,6,60.48,5,15,NA,NA,NA,NA,9.52,36,252,NA,NA,7.95,2018,"Calendar Year (Jan - Dec), 2018","Bulandshahr2018",949184,0.26,80,9.895833333,949184,944596,14867,"Uttar Pradesh",754,9.425,900950265856,855167577146261504,0.363
"UTTAR PRADESH","Bulandshahr",427957,"India",9,134,"Bara ferozpur","28.65","78.03333333",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bulandshahr2018",949184,0.26,80,9.895833333,949184,944596,14867,"Uttar Pradesh",754,9.425,900950265856,855167577146261504,0.363
"UTTAR PRADESH","Bulandshahr",430723,"India",9,134,"Cholachowki","28.34527778","77.77166667",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bulandshahr2018",949184,0.26,80,9.895833333,949184,944596,14867,"Uttar Pradesh",754,9.425,900950265856,855167577146261504,0.363
"UTTAR PRADESH","Bulandshahr",433549,"India",9,134,"Gulauthi","28.58666667","77.78888889",2018,NA,19.2,66.8,35.45,493,0.76,NA,109.8,5,40.56,6,33,NA,NA,NA,NA,43.94,28,169,NA,NA,8.34,2018,"Calendar Year (Jan - Dec), 2018","Bulandshahr2018",949184,0.26,80,9.895833333,949184,944596,14867,"Uttar Pradesh",754,9.425,900950265856,855167577146261504,0.363
"UTTAR PRADESH","Bulandshahr",428333,"India",9,134,"Batli","28.625","77.99166667",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bulandshahr2018",949184,0.26,80,9.895833333,949184,944596,14867,"Uttar Pradesh",754,9.425,900950265856,855167577146261504,0.363
"UTTAR PRADESH","Bulandshahr",430242,"India",9,134,"Chattari","28.09333333","78.15333333",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bulandshahr2018",949184,0.26,80,9.895833333,949184,944596,14867,"Uttar Pradesh",754,9.425,900950265856,855167577146261504,0.363
"UTTAR PRADESH","Bulandshahr",426495,"India",9,134,"Anchru kalan","28.275","77.95833333",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bulandshahr2018",949184,0.26,80,9.895833333,949184,944596,14867,"Uttar Pradesh",754,9.425,900950265856,855167577146261504,0.363
"UTTAR PRADESH","Bulandshahr",428744,"India",9,134,"Bhainsaura","28.61666667","78.10833333",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bulandshahr2018",949184,0.26,80,9.895833333,949184,944596,14867,"Uttar Pradesh",754,9.425,900950265856,855167577146261504,0.363
"UTTAR PRADESH","Bulandshahr",430095,"India",9,134,"Chandpur","28.40555556","77.84166667",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bulandshahr2018",949184,0.26,80,9.895833333,949184,944596,14867,"Uttar Pradesh",754,9.425,900950265856,855167577146261504,0.363
"UTTAR PRADESH","Chandauli",431624,"India",9,135,"Dhanpur","25.45333333","83.34166667",2018,0,38.4,14,35.45,672,0.76,0,264.74,4,19.2,NA,101,NA,NA,0,0,3,27,115,0,0,8.29,2018,"Calendar Year (Jan - Dec), 2018","Chandauli2018",949184,0.3,80,9.895833333,949184,944596,14867,"Uttar Pradesh",754,9.425,900950265856,855167577146261504,0.363
"UTTAR PRADESH","Chandauli",426150,"India",9,135,"Alinagar","0","0",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Chandauli2018",949184,0.3,80,9.895833333,949184,944596,14867,"Uttar Pradesh",754,9.425,900950265856,855167577146261504,0.363
"WEST BENGAL","Bankura",430442,"India",19,305,"Chhatna","23.29722222","86.9625",2018,0,0,146,284.4,1675,0.18,0,524.6,29,29.16,5.3,165,NA,NA,0,0,46,0,485,430,1072,7.55,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",430984,"India",19,305,"Dakshin Sole","0","0",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",431506,"India",19,305,"Dhaboni","0","0",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",430480,"India",19,305,"Chichinga","23.30972222","87.425",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",431271,"India",19,305,"Dejuri","0","0",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",431393,"India",19,305,"Deulimore","0","0",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",431394,"India",19,305,"Deuli More","0","0",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",430824,"India",19,305,"Chunpara","23.45","87.30138889",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",431501,"India",19,305,"Dhaban","23.4625","86.90694444",2018,0,0,34,309.285,1330,0.34,0,256.2,67,42.525,58,162,NA,NA,0,0,14,0,260,210,851.2,8.15,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",431516,"India",19,305,"Dhagaria1","23.21666667","87.48888889",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",431517,"India",19,305,"Dhageria","23.34","87.39",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",431515,"India",19,305,"Dhagaria","23.21666667","87.48333333",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",431628,"India",19,305,"Dhansimla","23.24583333","87.45",2018,0,0,56,924.3,3286,0.15,0,341.6,225,37.665,28,474,NA,0.029,0,0,12,0,295,280,2103.04,7.92,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",431629,"India",19,305,"Dhansimla","23.28055556","87.48388889",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",432683,"India",19,305,"Gangajalghati","23.42055556","87.11027778",2018,0,0,40,131.535,822,0.12,0,225.7,1.67,0,12,104,NA,0.633,0,0,1.3,0,150,185,526.08,7.56,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",432397,"India",19,305,"Fakirdanga A","23.03111111","87.15222222",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",432398,"India",19,305,"Fakirdanga K.c","23.03333333","87.15",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",429930,"India",19,305,"Chaintore","23.325","86.90555556",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",430027,"India",19,305,"Chandai","23.39805556","87.25694444",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",430081,"India",19,305,"Chandni","0","0",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",430166,"India",19,305,"Chapabani","23.25972222","87.34222222",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",432681,"India",19,305,"Gangajal","0","0",2018,0,0,118,718.11,3286,0.28,0,640.5,13,93.555,43,430,NA,0.029,0,0,66,0,680,525,2103.04,7.62,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",432682,"India",19,305,"Gangajalghati","0","0",2018,0,0,40,131.535,822,0.12,0,225.7,1.67,0,12,104,NA,0.633,0,0,1.3,0,150,185,526.08,7.56,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",432686,"India",19,305,"Gangamonidanga","23.29583333","87.425",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",432687,"India",19,305,"Gangamoni Danga","0","0",2018,0,0,56,120.87,428,0.13,0,42.7,12,19.44,34,87,NA,0.323,0,0,41,0,60,35,273.92,8.1,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",430235,"India",19,305,"Chatna","0","0",2018,0,0,146,284.4,1675,0.18,0,524.6,29,29.16,5.3,165,NA,NA,0,0,46,0,485,430,1072,7.55,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",433033,"India",19,305,"Gholkunda","0","0",2018,0,0,130,632.79,2622,0.59,0,396.5,44,27.945,44,398,NA,0.029,0,0,114,0,440,325,1678.08,7.71,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",447117,"India",19,305,"Susunia","0","0",2018,0,0,132,853.2,3175,0.16,0,317.2,4.1,40.095,4.3,442,NA,0.144,0,0,2.6,0,495,260,2032,7.66,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",447118,"India",19,305,"Susunia","23.45972222","86.88444444",2018,0,0,132,853.2,3175,0.16,0,317.2,4.1,40.095,4.3,442,NA,0.144,0,0,2.6,0,495,260,2032,7.66,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",447236,"India",19,305,"Taldangra","23.02083333","87.09972222",2018,0,0,14,31.995,229,0.38,0,67.1,1.86,10.935,1.4,14,NA,2.966,0,0,8.6,0,80,55,146.56,7.93,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",432938,"India",19,305,"Ghalkunda","23.03333333","87.06388889",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",432984,"India",19,305,"Ghati","0","0",2018,NA,0,46,81.8,727,0.23,NA,274.5,0.61,21.9,15,78,NA,0.062,NA,NA,24,NA,205,225,465.3,8.15,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",429747,"India",19,305,"Budhanpur","23.32638889","86.87222222",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",447412,"India",19,305,"Tarasingh Bridg","23.46111111","87.28333333",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",447456,"India",19,305,"Tatirbandh","23.01666667","87.225",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",447558,"India",19,305,"Tentultikri","0","0",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
"WEST BENGAL","Bankura",448090,"India",19,305,"Tuldariya","23.05694444","87.13194444",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Calendar Year (Jan - Dec), 2018","Bankura2018",659288,0.25,42,11.97089947,659288,551695,9112,"West Bengal",71,1.69047619047619,434660666944,286566561788175872,0.312
